timestep,demand_th,demand_el,pv,wind,temperature
8256,0.1441735159,52703,0.00E+000,1.37E-004,4.4
8257,0.1727600376,49382,0.00E+000,1.37E-004,4.6
8258,0.1774486003,48291,0.00E+000,1.37E-004,4.4
8259,0.1849768878,47907,0.00E+000,1.37E-004,5.6
8260,0.198377213,48087,0.00E+000,4.75E-003,5.2
8261,0.2334336342,49633,0.00E+000,4.76E-003,5.4
8262,0.3090781543,53432,0.00E+000,4.76E-003,5.4
8263,0.3621553123,61764,0.00E+000,4.77E-003,5.4
8264,0.3496276187,69994,0.00E+000,1.38E-004,5.4
8265,0.3293109494,71973,2.48E-003,4.79E-003,5.6
8266,0.3112578832,72051,2.48E-002,2.86E-002,5.5
8267,0.2890211734,72826,3.23E-002,2.87E-002,5.7
8268,0.2756799032,74147,2.73E-002,4.80E-003,5.8
8269,0.2672108186,74029,4.13E-002,2.86E-002,6.0
8270,0.2659853869,74070,2.56E-002,2.86E-002,6.0
8271,0.2701684451,73731,1.41E-002,4.80E-003,6.0
8272,0.2793290922,74398,3.51E-005,1.39E-004,5.7
8273,0.2895400515,76141,0.00E+000,4.79E-003,5.8
8274,0.3060718235,77918,0.00E+000,2.85E-002,5.7
8275,0.3194935864,76457,0.00E+000,7.95E-002,5.8
8276,0.308095897,74212,0.00E+000,7.94E-002,5.7
8277,0.2873532149,69312,0.00E+000,7.95E-002,5.4
8278,0.2461959584,65170,0.00E+000,1.80E-001,5.2
8279,0.1766938357,63177,0.00E+000,7.97E-002,4.8
8280,0.1696068341,57420,0.00E+000,7.99E-002,4.9
8281,0.1469452338,52843,0.00E+000,7.98E-002,4.7
8282,0.1500444621,50464,0.00E+000,2.87E-002,5.0
8283,0.1569258683,49167,0.00E+000,8.00E-002,4.9
8284,0.1740503842,49405,0.00E+000,8.00E-002,4.8
8285,0.2175136794,50939,0.00E+000,1.81E-001,5.0
8286,0.2993166845,53491,0.00E+000,1.81E-001,5.0
8287,0.3541620446,61581,0.00E+000,8.00E-002,4.9
8288,0.3316082816,69137,0.00E+000,8.01E-002,5.0
8289,0.3062301219,71203,8.52E-003,8.02E-002,5.0
8290,0.2851263663,70544,1.57E-002,8.02E-002,4.3
8291,0.2630026701,70853,2.32E-002,8.02E-002,4.4
8292,0.2502968704,71584,2.56E-002,8.02E-002,4.8
8293,0.2435902264,71107,2.32E-002,2.88E-002,4.8
8294,0.2437331516,70677,1.41E-002,2.88E-002,4.9
8295,0.246778243,69862,1.41E-002,2.88E-002,4.7
8296,0.2542671496,69949,2.48E-003,2.88E-002,4.4
8297,0.2675343843,72420,0.00E+000,2.88E-002,4.3
8298,0.2856671632,75619,0.00E+000,2.88E-002,3.4
8299,0.297276272,75111,0.00E+000,2.89E-002,2.8
8300,0.2837494791,73172,0.00E+000,2.89E-002,2.9
8301,0.2626769986,69559,0.00E+000,8.05E-002,2.9
8302,0.2184679538,66661,0.00E+000,2.90E-002,2.9
8303,0.1507227637,64446,0.00E+000,2.90E-002,3.1
8304,0.1441735159,59183,0.00E+000,2.90E-002,3.2
8305,0.131751677,55130,0.00E+000,8.09E-002,3.2
8306,0.1345304574,53045,0.00E+000,2.91E-002,3.2
8307,0.1407003534,52399,0.00E+000,4.88E-003,3.2
8308,0.1560542619,52289,0.00E+000,2.91E-002,3.2
8309,0.1950236241,53703,0.00E+000,4.89E-003,3.5
8310,0.2683685216,55808,0.00E+000,4.89E-003,3.8
8311,0.3175430881,62670,0.00E+000,4.89E-003,4.0
8312,0.2973212951,70312,0.00E+000,2.92E-002,4.0
8313,0.2745671369,71967,6.62E-003,4.91E-003,4.0
8314,0.2556454262,71294,4.16E-002,4.90E-003,4.3
8315,0.2358092329,71807,5.29E-002,1.42E-004,4.3
8316,0.2244171627,72483,5.95E-002,4.89E-003,4.4
8317,0.2184039591,72147,7.36E-002,4.88E-003,4.6
8318,0.2185321065,71892,6.70E-002,4.88E-003,4.6
8319,0.2212623474,70987,2.32E-002,2.92E-002,4.6
8320,0.2279769307,71022,6.62E-003,4.89E-003,4.5
8321,0.2398723857,73157,0.00E+000,2.92E-002,4.5
8322,0.2561303069,75776,0.00E+000,2.93E-002,4.4
8323,0.2665390796,75096,0.00E+000,8.15E-002,4.4
8324,0.2544109037,73150,0.00E+000,4.91E-003,4.2
8325,0.2355172345,69824,0.00E+000,2.93E-002,4.1
8326,0.1958792303,67394,0.00E+000,4.92E-003,4.1
8327,0.1351386253,65244,0.00E+000,2.94E-002,4.1
8328,0.1292665438,60277,0.00E+000,8.17E-002,3.9
8329,0.1048325081,56266,0.00E+000,8.18E-002,3.7
8330,0.1082048559,53856,0.00E+000,4.93E-003,3.4
8331,0.1144633908,53064,0.00E+000,2.94E-002,3.3
8332,0.1331492885,53392,0.00E+000,4.93E-003,3.4
8333,0.1809885268,54552,0.00E+000,4.92E-003,3.3
8334,0.2419712475,56894,0.00E+000,2.94E-002,2.9
8335,0.2673762106,63735,0.00E+000,8.18E-002,2.7
8336,0.2509991663,70917,0.00E+000,2.94E-002,2.6
8337,0.2251413414,72742,4.96E-003,2.94E-002,2.7
8338,0.2047777303,71602,1.81E-002,2.94E-002,3.1
8339,0.1874311497,71870,2.73E-002,4.92E-003,3.2
8340,0.175142791,72511,7.15E-002,4.91E-003,3.4
8341,0.1686075841,71971,2.62E-001,4.89E-003,3.7
8342,0.1667689952,71643,1.09E-001,4.90E-003,3.7
8343,0.169038519,71004,3.64E-002,2.92E-002,3.8
8344,0.1761431296,71048,6.62E-003,4.90E-003,3.7
8345,0.1913187811,72923,0.00E+000,4.91E-003,3.6
8346,0.2077690049,75918,0.00E+000,4.92E-003,3.3
8347,0.2179250599,75436,0.00E+000,4.92E-003,3.4
8348,0.2086945344,73215,0.00E+000,4.93E-003,3.5
8349,0.1891408181,69692,0.00E+000,4.93E-003,3.6
8350,0.1518015834,66464,0.00E+000,1.43E-004,3.8
8351,0.1089034333,64374,0.00E+000,1.43E-004,3.9
8352,0.1026650613,59203,0.00E+000,4.94E-003,3.7
8353,0.0884983067,55587,0.00E+000,4.96E-003,3.5
8354,0.091345201,53125,0.00E+000,2.95E-002,3.8
8355,0.0966285787,52218,0.00E+000,2.95E-002,4.2
8356,0.1124029825,52565,0.00E+000,2.96E-002,4.2
8357,0.1527882757,53749,0.00E+000,2.96E-002,3.9
8358,0.2042691343,55678,0.00E+000,4.98E-003,3.7
8359,0.2257156899,62680,0.00E+000,5.01E-003,3.6
8360,0.2118903917,69909,0.00E+000,5.01E-003,3.4
8361,0.1900615357,71526,3.04E-002,2.99E-002,3.2
8362,0.1728708271,70154,1.66E-001,2.99E-002,3.4
8363,0.1582270583,70282,3.42E-001,4.98E-003,3.4
8364,0.1478533779,70689,4.59E-001,1.43E-004,3.6
8365,0.142336437,69477,5.02E-001,2.95E-002,3.8
8366,0.140784323,68052,5.41E-001,2.95E-002,4.0
8367,0.1427002269,66460,4.06E-002,2.96E-002,3.9
8368,0.1486978514,66312,1.42E-002,4.98E-003,3.7
8369,0.1615089486,69050,0.00E+000,2.99E-002,2.6
8370,0.1753960241,73153,0.00E+000,2.99E-002,2.1
8371,0.1839696401,72344,0.00E+000,2.99E-002,1.9
8372,0.1761773446,69703,0.00E+000,3.00E-002,1.2
8373,0.1596703393,65815,0.00E+000,3.00E-002,0.5
8374,0.1281490191,63777,0.00E+000,3.00E-002,0.0
8375,0.0919349314,62885,0.00E+000,3.01E-002,-0.7
8376,0.0866685749,58580,0.00E+000,5.04E-003,-1.1
8377,0.0805337788,54890,0.00E+000,1.46E-004,-1.2
8378,0.0831244629,52664,0.00E+000,1.46E-004,-1.5
8379,0.0879323558,51258,0.00E+000,1.46E-004,-1.6
8380,0.1022871201,50837,0.00E+000,1.46E-004,-2.0
8381,0.139037883,50819,0.00E+000,5.04E-003,-2.3
8382,0.1858856502,50143,0.00E+000,1.46E-004,-2.4
8383,0.2054020934,49873,0.00E+000,5.05E-003,-2.5
8384,0.192821022,53504,0.00E+000,5.04E-003,-2.9
8385,0.1729566842,57116,9.10E-003,1.46E-004,-2.8
8386,0.1573130772,59472,3.89E-002,1.45E-004,-2.7
8387,0.1439871948,60943,6.45E-002,4.99E-003,-2.0
8388,0.134547108,61774,8.02E-002,4.98E-003,-0.6
8389,0.129526672,60979,8.75E-002,4.97E-003,0.1
8390,0.1281142426,59446,9.12E-002,4.96E-003,0.1
8391,0.1298577221,58151,3.47E-002,4.96E-003,0.2
8392,0.135315582,58415,6.71E-003,1.44E-004,0.1
8393,0.1469737268,61304,0.00E+000,4.96E-003,0.1
8394,0.1596110157,63997,0.00E+000,1.44E-004,0.3
8395,0.1674130372,63172,0.00E+000,1.44E-004,1.0
8396,0.1603220202,60618,0.00E+000,1.44E-004,0.9
8397,0.1453005856,56858,0.00E+000,1.44E-004,0.9
8398,0.1166160704,54945,0.00E+000,4.96E-003,0.9
8399,0.0836611198,54798,0.00E+000,4.96E-003,0.7
8400,0.0788687163,51061,0.00E+000,1.43E-004,0.8
8401,0.1048325081,47034,0.00E+000,4.96E-003,0.9
8402,0.1082048559,44354,0.00E+000,1.43E-004,1.0
8403,0.1144633908,43126,0.00E+000,4.96E-003,1.1
8404,0.1331492885,43169,0.00E+000,1.43E-004,1.1
8405,0.1809885268,43242,0.00E+000,1.43E-004,1.0
8406,0.2419712475,42787,0.00E+000,1.43E-004,1.0
8407,0.2673762106,41244,0.00E+000,1.43E-004,1.4
8408,0.2509991663,43547,0.00E+000,4.96E-003,1.6
8409,0.2251413414,46478,6.62E-003,4.96E-003,1.7
8410,0.2047777303,49894,1.57E-002,4.95E-003,1.9
8411,0.1874311497,52655,2.73E-002,2.95E-002,2.0
8412,0.175142791,55760,4.13E-002,1.86E-001,2.0
8413,0.1686075841,55415,5.04E-002,8.21E-002,2.1
8414,0.1667689952,53578,3.64E-002,8.21E-002,2.5
8415,0.169038519,52047,2.07E-002,2.95E-002,2.7
8416,0.1761431296,51751,4.96E-003,4.95E-003,2.6
8417,0.1913187811,55198,0.00E+000,2.96E-002,2.3
8418,0.2077690049,58594,0.00E+000,2.96E-002,2.2
8419,0.2179250599,59469,0.00E+000,4.96E-003,2.1
8420,0.2086945344,58342,0.00E+000,2.96E-002,2.0
8421,0.1891408181,56264,0.00E+000,2.97E-002,1.7
8422,0.1518015834,55849,0.00E+000,4.97E-003,1.5
8423,0.1089034333,56209,0.00E+000,2.97E-002,1.4
8424,0.1026650613,52218,0.00E+000,1.44E-004,1.3
8425,0.1154860344,48998,0.00E+000,1.44E-004,1.1
8426,0.1179217554,46848,0.00E+000,4.98E-003,1.0
8427,0.1233299357,46186,0.00E+000,1.44E-004,1.0
8428,0.1367882996,46590,0.00E+000,4.98E-003,0.9
8429,0.1709466284,47919,0.00E+000,1.44E-004,0.7
8430,0.2352365983,50937,0.00E+000,1.44E-004,0.7
8431,0.2783402294,59271,0.00E+000,4.98E-003,0.7
8432,0.2606149545,67234,0.00E+000,1.44E-004,0.7
8433,0.2406699522,69758,6.62E-003,1.44E-004,0.6
8434,0.2240842557,69449,2.73E-002,4.98E-003,0.4
8435,0.2066969757,69739,3.64E-002,1.44E-004,0.3
8436,0.1967113342,70485,3.89E-002,1.44E-004,0.2
8437,0.1914405016,70515,3.97E-002,1.44E-004,0.3
8438,0.1915528283,70388,2.73E-002,4.98E-003,0.1
8439,0.1939460024,69475,8.27E-003,1.44E-004,0.4
8440,0.1998316246,69248,5.05E-003,1.44E-004,0.2
8441,0.2102585046,71415,0.00E+000,4.99E-003,0.1
8442,0.2245092746,73724,0.00E+000,1.44E-004,-0.1
8443,0.2336330134,72873,0.00E+000,1.44E-004,-0.2
8444,0.2230021434,71010,0.00E+000,1.44E-004,-0.2
8445,0.2064410265,67272,0.00E+000,4.98E-003,-0.2
8446,0.1716966041,64131,0.00E+000,0.00E+000,-0.2
8447,0.1184548408,61599,0.00E+000,0.00E+000,-0.3
8448,0.1133077078,56484,0.00E+000,0.00E+000,-0.4
8449,0.1395121852,52302,0.00E+000,0.00E+000,-0.6
8450,0.1424546429,49662,0.00E+000,0.00E+000,-0.6
8451,0.1489879614,48758,0.00E+000,0.00E+000,-0.7
8452,0.1652462541,49167,0.00E+000,0.00E+000,-0.9
8453,0.2065110107,50385,0.00E+000,0.00E+000,-1.0
8454,0.2841761088,52580,0.00E+000,0.00E+000,-0.9
8455,0.3362471821,60165,0.00E+000,0.00E+000,-0.9
8456,0.3148342741,68033,0.00E+000,1.44E-004,-0.7
8457,0.2907398382,70423,0.00E+000,0.00E+000,-0.6
8458,0.2707035908,69488,9.10E-003,0.00E+000,-0.8
8459,0.2496989953,69834,2.50E-002,1.44E-004,-0.6
8460,0.2376359032,70461,2.73E-002,4.98E-003,-0.7
8461,0.2312685068,69823,2.73E-002,1.44E-004,-0.7
8462,0.2314042023,69380,2.07E-002,1.44E-004,-0.8
8463,0.2342952614,68691,1.17E-002,1.44E-004,-0.5
8464,0.2414053506,68710,0.00E+000,1.44E-004,-0.3
8465,0.2540014781,71340,0.00E+000,1.44E-004,-1.0
8466,0.2712170322,73639,0.00E+000,1.44E-004,-0.6
8467,0.282238908,72602,0.00E+000,1.44E-004,-0.7
8468,0.2693963518,70524,0.00E+000,1.44E-004,-1.3
8469,0.2493897975,66794,0.00E+000,1.44E-004,-1.9
8470,0.2074170142,63984,0.00E+000,4.98E-003,-1.8
8471,0.1430986333,61881,0.00E+000,1.44E-004,-1.7
8472,0.1368806714,56678,0.00E+000,4.99E-003,-1.8
8473,0.131751677,52665,0.00E+000,4.99E-003,-1.7
8474,0.1345304574,50486,0.00E+000,4.99E-003,-1.7
8475,0.1407003534,49734,0.00E+000,1.44E-004,-1.8
8476,0.1560542619,50264,0.00E+000,4.99E-003,-1.9
8477,0.1950236241,51426,0.00E+000,1.44E-004,-1.9
8478,0.2683685216,53951,0.00E+000,4.99E-003,-1.6
8479,0.3175430881,60620,0.00E+000,4.99E-003,-1.5
8480,0.2973212951,68208,0.00E+000,5.00E-003,-1.6
8481,0.2745671369,70111,0.00E+000,1.45E-004,-1.6
8482,0.2556454262,69603,1.41E-002,5.00E-003,-1.6
8483,0.2358092329,69919,2.73E-002,1.45E-004,-1.4
8484,0.2244171627,70488,2.73E-002,5.00E-003,-1.3
8485,0.2184039591,69908,2.73E-002,0.00E+000,-1.2
8486,0.2185321065,69433,2.73E-002,1.45E-004,-1.1
8487,0.2212623474,68923,1.84E-002,1.45E-004,-1.0
8488,0.2279769307,68944,5.05E-003,0.00E+000,-1.0
8489,0.2398723857,70912,0.00E+000,0.00E+000,-0.9
8490,0.2561303069,73010,0.00E+000,0.00E+000,-0.9
8491,0.2665390796,72063,0.00E+000,0.00E+000,-0.9
8492,0.2544109037,69900,0.00E+000,0.00E+000,-0.9
8493,0.2355172345,66247,0.00E+000,0.00E+000,-0.9
8494,0.1958792303,63561,0.00E+000,0.00E+000,-0.9
8495,0.1351386253,61731,0.00E+000,1.45E-004,-1.0
8496,0.1292665438,56291,0.00E+000,1.45E-004,-1.7
8497,0.1237197599,51860,0.00E+000,1.45E-004,-2.4
8498,0.1263291388,49293,0.00E+000,0.00E+000,-2.6
8499,0.1321229022,48273,0.00E+000,0.00E+000,-2.7
8500,0.1465407975,48378,0.00E+000,0.00E+000,-3.1
8501,0.1831344883,49336,0.00E+000,0.00E+000,-3.3
8502,0.2520080944,51608,0.00E+000,0.00E+000,-3.4
8503,0.2981848543,57847,0.00E+000,0.00E+000,-3.8
8504,0.2791958332,65130,0.00E+000,0.00E+000,-3.7
8505,0.2578288263,67746,6.62E-003,1.45E-004,-4.1
8506,0.2400606312,67586,2.98E-002,1.45E-004,-4.3
8507,0.2214337026,68088,5.04E-002,0.00E+000,-4.4
8508,0.210736122,68534,7.11E-002,0.00E+000,-4.0
8509,0.2050894987,67738,7.77E-002,0.00E+000,-4.1
8510,0.2052098338,66887,5.29E-002,1.45E-004,-4.1
8511,0.2077736323,66042,3.47E-002,0.00E+000,-3.7
8512,0.2140788775,66070,9.10E-003,1.45E-004,-3.9
8513,0.2252491553,68134,0.00E+000,1.45E-004,-4.1
8514,0.2405159524,70374,0.00E+000,0.00E+000,-4.1
8515,0.2502901799,69603,0.00E+000,0.00E+000,-4.2
8516,0.2389013683,67749,0.00E+000,0.00E+000,-4.4
8517,0.2211595052,64162,0.00E+000,0.00E+000,-4.4
8518,0.1839379346,61807,0.00E+000,0.00E+000,-4.5
8519,0.1269002312,59982,0.00E+000,2.48E-005,-4.7
8520,0.1213861267,54725,0.00E+000,6.16E-003,-4.6
8521,0.1154860344,50618,0.00E+000,5.63E-002,-4.8
8522,0.1179217554,48152,0.00E+000,1.71E-001,-5.1
8523,0.1233299357,47156,0.00E+000,3.39E-001,-5.2
8524,0.1367882996,47326,0.00E+000,4.09E-001,-5.2
8525,0.1709466284,48283,0.00E+000,3.04E-001,-5.5
8526,0.2352365983,50175,0.00E+000,3.20E-001,-5.5
8527,0.2783402294,55193,0.00E+000,3.20E-001,-5.5
8528,0.2606149545,62069,0.00E+000,3.20E-001,-5.5
8529,0.2406699522,64601,9.10E-003,3.20E-001,-5.5
8530,0.2240842557,64083,6.51E-002,3.20E-001,-5.4
8531,0.2066969757,63924,7.66E-002,1.80E-001,-5.2
8532,0.1967113342,63959,5.95E-002,5.00E-001,-4.6
8533,0.1914405016,62977,3.47E-002,1.79E-001,-4.1
8534,0.1915528283,61110,4.38E-002,3.19E-001,-2.5
8535,0.1939460024,60122,2.73E-002,3.20E-001,-1.9
8536,0.1998316246,60358,1.16E-002,3.20E-001,-2.2
8537,0.2102585046,63306,0.00E+000,1.80E-001,-2.4
8538,0.2245092746,66666,0.00E+000,1.81E-001,-2.9
8539,0.2336330134,65909,0.00E+000,3.21E-001,-3.2
8540,0.2230021434,63011,0.00E+000,1.80E-001,-3.1
8541,0.2064410265,59354,0.00E+000,1.80E-001,-3.0
8542,0.1716966041,57207,0.00E+000,1.81E-001,-2.4
8543,0.1184548408,56382,0.00E+000,1.80E-001,-2.3
8544,0.1133077078,51927,0.00E+000,7.98E-002,-2.1
8545,0.1048325081,48329,0.00E+000,3.21E-001,-2.3
8546,0.1082048559,45801,0.00E+000,1.81E-001,-2.4
8547,0.1144633908,44597,0.00E+000,1.81E-001,-2.2
8548,0.1331492885,44014,0.00E+000,1.81E-001,-2.2
8549,0.1809885268,44243,0.00E+000,1.81E-001,-2.0
8550,0.2419712475,43562,0.00E+000,1.81E-001,-0.9
8551,0.2673762106,42605,0.00E+000,8.00E-002,-0.5
8552,0.2509991663,46105,0.00E+000,7.99E-002,0.2
8553,0.2251413414,49569,1.63E-002,2.87E-002,0.7
8554,0.2047777303,52689,1.57E-002,4.80E-003,1.3
8555,0.1874311497,54346,2.73E-002,4.80E-003,1.4
8556,0.175142791,55642,2.73E-002,4.79E-003,2.4
8557,0.1686075841,55417,2.73E-002,4.78E-003,3.5
8558,0.1667689952,54198,1.82E-002,4.78E-003,5.1
8559,0.169038519,53339,1.16E-002,4.78E-003,5.5
8560,0.1761431296,53791,0.00E+000,2.86E-002,5.9
8561,0.1913187811,57081,0.00E+000,7.94E-002,5.4
8562,0.2077690049,61154,0.00E+000,7.92E-002,4.1
8563,0.2179250599,60989,0.00E+000,1.79E-001,3.1
8564,0.2086945344,58942,0.00E+000,1.79E-001,3.0
8565,0.1891408181,55466,0.00E+000,3.18E-001,2.3
8566,0.1518015834,53700,0.00E+000,3.18E-001,2.0
8567,0.1089034333,53490,0.00E+000,1.78E-001,-0.1
8568,0.1026650613,49536,0.00E+000,4.97E-001,-0.5
8569,0.0884983067,45412,0.00E+000,3.17E-001,-0.8
8570,0.091345201,42947,0.00E+000,4.97E-001,-1.0
8571,0.0966285787,41571,0.00E+000,4.97E-001,-1.9
8572,0.1124029825,40902,0.00E+000,4.96E-001,-1.9
8573,0.1527882757,40839,0.00E+000,4.96E-001,-1.2
8574,0.2042691343,39751,0.00E+000,3.16E-001,-1.0
8575,0.2257156899,37555,0.00E+000,3.16E-001,-0.6
8576,0.2118903917,39458,0.00E+000,4.96E-001,-0.7
8577,0.1900615357,42890,1.19E-002,3.16E-001,-0.6
8578,0.1728708271,46377,2.56E-002,3.16E-001,-0.3
8579,0.1582270583,49023,4.13E-002,4.94E-001,-0.2
8580,0.1478533779,50765,3.89E-002,4.93E-001,-0.1
8581,0.142336437,49928,2.07E-002,3.15E-001,0.0
8582,0.140784323,48322,3.47E-002,6.28E-001,0.5
8583,0.1427002269,47174,2.32E-002,4.93E-001,0.8
8584,0.1486978514,46876,2.55E-003,7.64E-001,1.2
8585,0.1615089486,49497,0.00E+000,3.16E-001,1.6
8586,0.1753960241,52663,0.00E+000,4.96E-001,1.8
8587,0.1839696401,51055,0.00E+000,4.96E-001,1.9
8588,0.1761773446,48301,0.00E+000,7.64E-001,2.1
8589,0.1596703393,46269,0.00E+000,6.31E-001,1.9
8590,0.1281490191,47255,0.00E+000,6.32E-001,1.9
8591,0.0919349314,49206,0.00E+000,7.67E-001,2.3
8592,0.0866685749,46924,0.00E+000,6.35E-001,2.3
8593,0.1048325081,43653,0.00E+000,3.18E-001,2.7
8594,0.1082048559,40635,0.00E+000,1.79E-001,2.5
8595,0.1144633908,39027,0.00E+000,7.94E-002,2.6
8596,0.1331492885,38517,0.00E+000,2.86E-002,2.2
8597,0.1809885268,38610,0.00E+000,7.98E-002,2.1
8598,0.2419712475,37858,0.00E+000,4.83E-003,2.0
8599,0.2673762106,36016,0.00E+000,2.89E-002,2.4
8600,0.2509991663,37796,0.00E+000,4.86E-003,2.1
8601,0.2251413414,41471,4.14E-002,2.91E-002,2.1
8602,0.2047777303,45697,1.70E-001,8.09E-002,2.3
8603,0.1874311497,49147,3.81E-001,2.90E-002,2.8
8604,0.175142791,51804,4.90E-001,8.02E-002,3.2
8605,0.1686075841,49365,5.54E-001,7.99E-002,3.8
8606,0.1667689952,45779,3.94E-001,7.99E-002,4.3
8607,0.169038519,44621,3.96E-002,8.00E-002,4.4
8608,0.1761431296,44288,9.19E-003,8.02E-002,4.0
8609,0.1913187811,46334,0.00E+000,8.04E-002,3.8
8610,0.2077690049,49389,0.00E+000,8.06E-002,4.4
8611,0.2179250599,50558,0.00E+000,2.90E-002,3.9
8612,0.2086945344,49916,0.00E+000,8.08E-002,4.0
8613,0.1891408181,48515,0.00E+000,2.90E-002,3.9
8614,0.1518015834,48516,0.00E+000,2.89E-002,3.5
8615,0.1089034333,49652,0.00E+000,2.88E-002,3.0
8616,0.1026650613,46383,0.00E+000,2.88E-002,3.2
8617,0.1237197599,42852,0.00E+000,4.83E-003,3.0
8618,0.1263291388,40320,0.00E+000,2.88E-002,2.9
8619,0.1321229022,39230,0.00E+000,2.88E-002,3.3
8620,0.1465407975,38910,0.00E+000,2.88E-002,3.3
8621,0.1831344883,39158,0.00E+000,8.02E-002,2.9
8622,0.2520080944,38529,0.00E+000,2.88E-002,2.9
8623,0.2981848543,36408,0.00E+000,1.81E-001,2.9
8624,0.2791958332,37862,0.00E+000,8.02E-002,2.9
8625,0.2578288263,40609,0.00E+000,2.88E-002,2.8
8626,0.2400606312,44132,1.82E-002,2.88E-002,3.3
8627,0.2214337026,46796,2.32E-002,2.88E-002,3.3
8628,0.210736122,49479,3.89E-002,2.88E-002,3.6
8629,0.2050894987,48278,2.73E-002,2.87E-002,3.5
8630,0.2052098338,45398,3.23E-002,1.39E-004,3.5
8631,0.2077736323,44054,2.73E-002,1.39E-004,3.5
8632,0.2140788775,43661,9.10E-003,4.82E-003,3.7
8633,0.2252491553,45987,0.00E+000,4.82E-003,3.7
8634,0.2405159524,50407,0.00E+000,1.39E-004,3.4
8635,0.2502901799,51652,0.00E+000,1.39E-004,3.2
8636,0.2389013683,51263,0.00E+000,4.82E-003,3.3
8637,0.2211595052,49766,0.00E+000,1.40E-004,3.3
8638,0.1839379346,49776,0.00E+000,4.83E-003,3.2
8639,0.1269002312,50898,0.00E+000,4.83E-003,3.4
8640,0.1213861267,48209,0.00E+000,1.40E-004,3.4
8641,0.1469452338,45140,0.00E+000,4.83E-003,3.9
8642,0.1500444621,42882,0.00E+000,4.84E-003,3.9
8643,0.1569258683,41834,0.00E+000,2.89E-002,3.8
8644,0.1740503842,41343,0.00E+000,8.04E-002,3.6
8645,0.2175136794,41709,0.00E+000,2.91E-002,3.7
8646,0.2993166845,42565,0.00E+000,2.92E-002,3.5
8647,0.3541620446,44738,0.00E+000,8.13E-002,3.5
8648,0.3316082816,49855,0.00E+000,8.13E-002,3.3
8649,0.3062301219,53983,9.10E-003,8.14E-002,3.1
8650,0.2851263663,56404,2.56E-002,8.11E-002,2.9
8651,0.2630026701,57913,4.13E-002,1.83E-001,3.2
8652,0.2502968704,59538,6.86E-002,3.26E-001,3.5
8653,0.2435902264,59770,4.63E-002,1.83E-001,4.0
8654,0.2437331516,58816,3.47E-002,3.26E-001,4.5
8655,0.246778243,57930,2.32E-002,1.83E-001,4.6
8656,0.2542671496,57873,9.10E-003,3.25E-001,4.8
8657,0.2675343843,60528,0.00E+000,3.25E-001,4.9
8658,0.2856671632,63428,0.00E+000,5.10E-001,5.0
8659,0.297276272,63299,0.00E+000,3.25E-001,5.2
8660,0.2837494791,61230,0.00E+000,3.25E-001,5.4
8661,0.2626769986,57351,0.00E+000,3.24E-001,5.5
8662,0.2184679538,55716,0.00E+000,5.09E-001,5.6
8663,0.1507227637,55552,0.00E+000,1.83E-001,5.7
8664,0.1441735159,51882,0.00E+000,1.83E-001,5.9
8665,0.1395121852,48537,0.00E+000,1.83E-001,6.1
8666,0.1424546429,46018,0.00E+000,1.83E-001,6.4
8667,0.1489879614,44912,0.00E+000,1.83E-001,6.6
8668,0.1652462541,44390,0.00E+000,8.10E-002,6.7
8669,0.2065110107,44660,0.00E+000,1.83E-001,6.8
8670,0.2841761088,45139,0.00E+000,1.84E-001,7.0
8671,0.3362471821,46757,0.00E+000,1.84E-001,6.9
8672,0.3148342741,51523,0.00E+000,1.84E-001,6.9
8673,0.2907398382,55517,6.62E-003,8.11E-002,6.9
8674,0.2707035908,58244,3.23E-002,2.91E-002,7.3
8675,0.2496989953,59587,8.27E-002,8.10E-002,7.6
8676,0.2376359032,61170,8.93E-002,3.26E-001,7.1
8677,0.2312685068,61140,2.56E-002,1.84E-001,7.3
8678,0.2314042023,59857,2.65E-002,8.11E-002,7.0
8679,0.2342952614,58943,2.07E-002,8.12E-002,6.7
8680,0.2414053506,58757,9.10E-003,8.12E-002,6.7
8681,0.2540014781,60917,0.00E+000,8.12E-002,6.3
8682,0.2712170322,63706,0.00E+000,2.92E-002,6.3
8683,0.282238908,63536,0.00E+000,2.92E-002,6.8
8684,0.2693963518,61339,0.00E+000,2.92E-002,6.4
8685,0.2493897975,57737,0.00E+000,1.41E-004,6.1
8686,0.2074170142,56130,0.00E+000,4.89E-003,5.9
8687,0.1430986333,55655,0.00E+000,4.89E-003,5.5
8688,0.1368806714,51427,0.00E+000,2.92E-002,5.1
8689,0.1727600376,47542,0.00E+000,4.88E-003,4.6
8690,0.1774486003,44729,0.00E+000,4.89E-003,4.4
8691,0.1849768878,43287,0.00E+000,2.91E-002,4.1
8692,0.198377213,42968,0.00E+000,2.91E-002,4.1
8693,0.2334336342,43638,0.00E+000,2.91E-002,4.1
8694,0.3090781543,44337,0.00E+000,2.91E-002,4.2
8695,0.3621553123,45828,0.00E+000,2.91E-002,4.3
8696,0.3496276187,50323,0.00E+000,2.91E-002,4.2
8697,0.3293109494,54088,4.96E-003,2.90E-002,4.3
8698,0.3112578832,56010,1.82E-002,8.07E-002,4.2
8699,0.2890211734,56990,2.73E-002,8.05E-002,4.7
8700,0.2756799032,57877,3.64E-002,1.81E-001,5.5
8701,0.2672108186,57491,4.13E-002,5.03E-001,5.4
8702,0.2659853869,56129,4.13E-002,6.42E-001,5.2
