time,HP (W),PV (W),EL (W)
2025-02-22 12:10:00z,2444,4055,198
2025-02-22 12:15:00z,56,4595,192
2025-02-22 12:20:00z,38,5871,138
2025-02-22 12:25:00z,36,5569,126
2025-02-22 12:30:00z,37,6583,230
2025-02-22 12:35:00z,37,7805,198
2025-02-22 12:40:00z,37,6422,181
2025-02-22 12:45:00z,37,4560,263
2025-02-22 12:50:00z,37,3345,304
2025-02-22 12:55:00z,61,2440,279
2025-02-22 13:00:00z,2908,2430,223
2025-02-22 13:05:00z,56,2730,180
2025-02-22 13:10:00z,38,2727,174
2025-02-22 13:15:00z,37,2722,148
2025-02-22 13:20:00z,36,3335,131
2025-02-22 13:25:00z,38,3156,160
2025-02-22 13:30:00z,61,2620,211
2025-02-22 13:35:00z,2938,2734,207
2025-02-22 13:40:00z,56,2660,2128
2025-02-22 13:45:00z,38,2322,1994
2025-02-22 13:50:00z,37,1971,623
2025-02-22 13:55:00z,37,1635,940
2025-02-22 14:00:00z,37,1163,723
2025-02-22 14:05:00z,37,889,941
2025-02-22 14:10:00z,662,803,999
2025-02-22 14:15:00z,2396,608,993
2025-02-22 14:20:00z,40,487,1023
2025-02-22 14:25:00z,38,405,605
2025-02-22 14:30:00z,37,574,939
2025-02-22 14:35:00z,37,818,589
2025-02-22 14:40:00z,2455,591,558
2025-02-22 14:45:00z,668,479,933
2025-02-22 14:50:00z,39,262,648
2025-02-22 14:55:00z,36,260,365
2025-02-22 15:00:00z,37,325,329
2025-02-22 15:05:00z,37,386,279
2025-02-22 15:10:00z,1881,415,190
2025-02-22 15:15:00z,1276,427,194
2025-02-22 15:20:00z,40,383,211
2025-02-22 15:25:00z,36,304,218
2025-02-22 15:30:00z,37,202,647
2025-02-22 15:35:00z,36,203,1509
2025-02-22 15:40:00z,2450,244,198
2025-02-22 15:45:00z,675,236,228
2025-02-22 15:50:00z,39,217,586
2025-02-22 15:55:00z,36,133,171
2025-02-22 16:00:00z,36,84,166
2025-02-22 16:05:00z,36,75,165
2025-02-22 16:10:00z,1882,99,145
2025-02-22 16:15:00z,1290,86,194
2025-02-22 16:20:00z,40,58,238
2025-02-22 16:25:00z,37,43,250
2025-02-22 16:30:00z,37,41,206
2025-02-22 16:35:00z,1298,48,154
2025-02-22 16:40:00z,1911,31,149
2025-02-22 16:45:00z,40,13,174
2025-02-22 16:50:00z,37,3,187
2025-02-22 16:55:00z,36,1,205
2025-02-22 17:00:00z,33,0,266
2025-02-22 17:05:00z,2374,0,240
2025-02-22 17:10:00z,1934,1,233
2025-02-22 17:15:00z,36,0,211
2025-02-22 17:20:00z,33,0,251
2025-02-22 17:25:00z,33,0,251
2025-02-22 17:30:00z,33,0,262
2025-02-22 17:35:00z,1845,1,259
2025-02-22 17:40:00z,1309,0,694
2025-02-22 17:45:00z,36,0,405
2025-02-22 17:50:00z,33,0,1658
2025-02-22 17:55:00z,33,1,2442
2025-02-22 18:00:00z,71,2,2383
2025-02-22 18:05:00z,2566,3,2208
2025-02-22 18:10:00z,52,0,296
2025-02-22 18:15:00z,34,0,246
2025-02-22 18:20:00z,33,0,252
2025-02-22 18:25:00z,1249,1,237
2025-02-22 18:30:00z,3200,2,1013
2025-02-22 18:35:00z,52,1,2390
2025-02-22 18:40:00z,34,1,2335
2025-02-22 18:45:00z,33,1,2375
2025-02-22 18:50:00z,33,0,1172
2025-02-22 18:55:00z,655,0,341
2025-02-22 19:00:00z,2580,2,231
2025-02-22 19:05:00z,35,0,318
2025-02-22 19:10:00z,34,0,290
2025-02-22 19:15:00z,33,0,261
2025-02-22 19:20:00z,64,0,218
2025-02-22 19:25:00z,3189,2,152
2025-02-22 19:30:00z,51,0,217
2025-02-22 19:35:00z,34,0,198
2025-02-22 19:40:00z,32,0,204
2025-02-22 19:45:00z,33,0,242
2025-02-22 19:50:00z,1337,1,309
2025-02-22 19:55:00z,1677,2,506
2025-02-22 20:00:00z,35,0,317
2025-02-22 20:05:00z,34,0,244
2025-02-22 20:10:00z,33,0,243
2025-02-22 20:15:00z,1280,0,227
2025-02-22 20:20:00z,1951,1,226
2025-02-22 20:25:00z,35,0,218
2025-02-22 20:30:00z,33,0,202
2025-02-22 20:35:00z,32,0,260
2025-02-22 20:40:00z,59,0,256
2025-02-22 20:45:00z,3153,2,164
2025-02-22 20:50:00z,1111,1,345
2025-02-22 20:55:00z,35,0,160
2025-02-22 21:00:00z,33,0,161
2025-02-22 21:05:00z,32,0,158
2025-02-22 21:10:00z,32,0,185
2025-02-22 21:15:00z,32,0,252
2025-02-22 21:20:00z,32,0,228
2025-02-22 21:25:00z,32,0,227
2025-02-22 21:30:00z,32,0,184
2025-02-22 21:35:00z,32,0,160
2025-02-22 21:40:00z,32,0,162
2025-02-22 21:45:00z,32,0,138
2025-02-22 21:50:00z,30,0,133
2025-02-22 21:55:00z,29,0,133
2025-02-22 22:00:00z,29,0,193
2025-02-22 22:05:00z,29,0,205
2025-02-22 22:10:00z,29,0,203
2025-02-22 22:15:00z,29,0,149
2025-02-22 22:20:00z,29,0,134
2025-02-22 22:25:00z,29,0,143
2025-02-22 22:30:00z,29,0,188
2025-02-22 22:35:00z,29,0,189
2025-02-22 22:40:00z,29,0,237
2025-02-22 22:45:00z,30,0,259
2025-02-22 22:50:00z,30,0,256
2025-02-22 22:55:00z,30,0,240
2025-02-22 23:00:00z,30,0,183
2025-02-22 23:05:00z,30,0,162
2025-02-22 23:10:00z,30,0,133
2025-02-22 23:15:00z,30,0,133
2025-02-22 23:20:00z,30,0,133
2025-02-22 23:25:00z,30,0,180
2025-02-22 23:30:00z,30,0,205
2025-02-22 23:35:00z,30,0,203
2025-02-22 23:40:00z,30,0,161
2025-02-22 23:45:00z,30,0,132
2025-02-22 23:50:00z,30,0,133
2025-02-22 23:55:00z,30,0,135
2025-02-23 00:00:00z,30,0,135
2025-02-23 00:05:00z,30,0,134
2025-02-23 00:10:00z,30,0,210
2025-02-23 00:15:00z,30,0,205
2025-02-23 00:20:00z,30,0,205
2025-02-23 00:25:00z,30,0,133
2025-02-23 00:30:00z,30,0,133
2025-02-23 00:35:00z,30,0,134
2025-02-23 00:40:00z,30,0,133
2025-02-23 00:45:00z,30,0,135
2025-02-23 00:50:00z,30,0,164
2025-02-23 00:55:00z,30,0,205
2025-02-23 01:00:00z,30,0,204
2025-02-23 01:05:00z,30,0,174
2025-02-23 01:10:00z,30,0,134
2025-02-23 01:15:00z,30,0,181
2025-02-23 01:20:00z,30,0,189
2025-02-23 01:25:00z,30,0,188
2025-02-23 01:30:00z,30,0,186
2025-02-23 01:35:00z,30,0,234
2025-02-23 01:40:00z,30,0,256
2025-02-23 01:45:00z,30,0,253
2025-02-23 01:50:00z,30,0,201
2025-02-23 01:55:00z,30,0,133
2025-02-23 02:00:00z,30,0,132
2025-02-23 02:05:00z,30,0,132
2025-02-23 02:10:00z,30,0,132
2025-02-23 02:15:00z,30,0,132
2025-02-23 02:20:00z,30,0,193
2025-02-23 02:25:00z,30,0,204
2025-02-23 02:30:00z,30,0,203
2025-02-23 02:35:00z,30,0,133
2025-02-23 02:40:00z,30,0,133
2025-02-23 02:45:00z,30,0,133
2025-02-23 02:50:00z,30,0,133
2025-02-23 02:55:00z,30,0,133
2025-02-23 03:00:00z,30,0,150
2025-02-23 03:05:00z,30,0,205
2025-02-23 03:10:00z,30,0,203
2025-02-23 03:15:00z,30,0,189
2025-02-23 03:20:00z,30,0,133
2025-02-23 03:25:00z,30,0,132
2025-02-23 03:30:00z,30,0,132
2025-02-23 03:35:00z,30,0,133
2025-02-23 03:40:00z,30,0,133
2025-02-23 03:45:00z,30,0,163
2025-02-23 03:50:00z,30,0,204
2025-02-23 03:55:00z,30,0,204
2025-02-23 04:00:00z,30,0,175
2025-02-23 04:05:00z,30,0,143
2025-02-23 04:10:00z,30,0,188
2025-02-23 04:15:00z,31,0,188
2025-02-23 04:20:00z,30,0,187
2025-02-23 04:25:00z,1593,1,170
2025-02-23 04:30:00z,52,0,219
2025-02-23 04:35:00z,35,0,256
2025-02-23 04:40:00z,33,0,254
2025-02-23 04:45:00z,33,0,156
2025-02-23 04:50:00z,33,0,133
2025-02-23 04:55:00z,33,0,133
2025-02-23 05:00:00z,33,0,135
2025-02-23 05:05:00z,33,0,135
2025-02-23 05:10:00z,996,0,142
2025-02-23 05:15:00z,575,0,218
2025-02-23 05:20:00z,36,0,216
2025-02-23 05:25:00z,33,0,200
2025-02-23 05:30:00z,34,0,145
2025-02-23 05:35:00z,34,0,174
2025-02-23 05:40:00z,34,0,171
2025-02-23 05:45:00z,34,0,167
2025-02-23 05:50:00z,34,0,180
2025-02-23 05:55:00z,34,0,238
2025-02-23 06:00:00z,1612,0,270
2025-02-23 06:05:00z,2646,0,268
2025-02-23 06:10:00z,2736,0,253
2025-02-23 06:15:00z,2791,0,209
2025-02-23 06:20:00z,3026,0,276
2025-02-23 06:25:00z,3172,0,314
2025-02-23 06:30:00z,3350,0,294
2025-02-23 06:35:00z,752,0,200
2025-02-23 06:40:00z,39,0,1041
2025-02-23 06:45:00z,37,0,1063
2025-02-23 06:50:00z,37,72,278
2025-02-23 06:55:00z,1260,93,300
2025-02-23 07:00:00z,3363,134,290
2025-02-23 07:05:00z,739,194,277
2025-02-23 07:10:00z,39,216,287
2025-02-23 07:15:00z,37,247,282
2025-02-23 07:20:00z,37,254,296
2025-02-23 07:25:00z,2627,297,328
2025-02-23 07:30:00z,2072,330,358
2025-02-23 07:35:00z,65,410,340
2025-02-23 07:40:00z,63,402,281
2025-02-23 07:45:00z,63,521,350
2025-02-23 07:50:00z,63,570,407
2025-02-23 07:55:00z,63,587,388
2025-02-23 08:00:00z,62,649,207
2025-02-23 08:05:00z,63,586,616
2025-02-23 08:10:00z,63,552,305
2025-02-23 08:15:00z,63,619,302
2025-02-23 08:20:00z,1283,819,238
2025-02-23 08:25:00z,3125,654,194
2025-02-23 08:30:00z,3229,603,248
2025-02-23 08:35:00z,2728,583,237
2025-02-23 08:40:00z,39,524,223
2025-02-23 08:45:00z,37,618,237
2025-02-23 08:50:00z,36,923,295
2025-02-23 08:55:00z,36,825,382
2025-02-23 09:00:00z,1888,1119,314
2025-02-23 09:05:00z,3513,1140,269
2025-02-23 09:10:00z,3943,1124,228
2025-02-23 09:15:00z,4263,1164,220
2025-02-23 09:20:00z,4434,1251,224
2025-02-23 09:25:00z,4666,1675,214
2025-02-23 09:30:00z,3965,1795,217
2025-02-23 09:35:00z,110,1953,272
2025-02-23 09:40:00z,97,2082,291
2025-02-23 09:45:00z,3213,2023,259
2025-02-23 09:50:00z,3315,1997,207
2025-02-23 09:55:00z,2067,2633,197
2025-02-23 10:00:00z,38,2732,215
2025-02-23 10:05:00z,36,2247,221
2025-02-23 10:10:00z,36,1991,215
2025-02-23 10:15:00z,36,2098,215
2025-02-23 10:20:00z,36,1591,284
2025-02-23 10:25:00z,84,1973,262
2025-02-23 10:30:00z,3343,2681,220
2025-02-23 10:35:00z,55,2626,188
2025-02-23 10:40:00z,38,2842,185
2025-02-23 10:45:00z,37,2487,181
2025-02-23 10:50:00z,37,2480,2831
2025-02-23 10:55:00z,2696,2423,1868
2025-02-23 11:00:00z,83,2446,1431
2025-02-23 11:05:00z,38,2578,495
2025-02-23 11:10:00z,36,2332,231
2025-02-23 11:15:00z,37,2509,201
2025-02-23 11:20:00z,1320,3355,178
2025-02-23 11:25:00z,1999,3299,175
2025-02-23 11:30:00z,39,3360,204
2025-02-23 11:35:00z,37,3251,193
2025-02-23 11:40:00z,36,2821,194
2025-02-23 11:45:00z,37,2323,251
2025-02-23 11:50:00z,2545,2230,246
2025-02-23 11:55:00z,710,2176,257
2025-02-23 12:00:00z,39,2737,166
2025-02-23 12:05:00z,37,3851,155
2025-02-23 12:10:00z,37,3890,142
2025-02-23 12:15:00z,1896,3673,119
2025-02-23 12:20:00z,1351,3279,0
2025-02-23 12:25:00z,39,2668,138
2025-02-23 12:30:00z,36,3351,213
2025-02-23 12:35:00z,36,3520,208
2025-02-23 12:40:00z,36,2860,196
2025-02-23 12:45:00z,2489,3404,87
2025-02-23 12:50:00z,699,3078,141
2025-02-23 12:55:00z,39,3047,140
2025-02-23 13:00:00z,36,2957,141
2025-02-23 13:05:00z,36,2939,141
2025-02-23 13:10:00z,637,3238,155
2025-02-23 13:15:00z,2557,4372,197
2025-02-23 13:20:00z,39,3973,210
2025-02-23 13:25:00z,38,3576,183
2025-02-23 13:30:00z,37,3803,138
2025-02-23 13:35:00z,61,5402,153
2025-02-23 13:40:00z,3104,4018,59
2025-02-23 13:45:00z,76,4546,0
2025-02-23 13:50:00z,38,5702,218
2025-02-23 13:55:00z,36,5068,154
2025-02-23 14:00:00z,36,6804,177
2025-02-23 14:05:00z,36,6498,205
2025-02-23 14:10:00z,1321,5552,248
2025-02-23 14:15:00z,1305,5543,187
2025-02-23 14:20:00z,39,5655,205
2025-02-23 14:25:00z,36,5377,374
2025-02-23 14:30:00z,36,4995,309
2025-02-23 14:35:00z,37,5211,254
2025-02-23 14:40:00z,2549,4931,113
2025-02-23 14:45:00z,55,4952,128
2025-02-23 14:50:00z,38,4724,124
2025-02-23 14:55:00z,36,4529,168
2025-02-23 15:00:00z,36,4055,187
2025-02-23 15:05:00z,76,3837,183
2025-02-23 15:10:00z,3121,3429,184
2025-02-23 15:15:00z,684,3463,185
2025-02-23 15:20:00z,38,3230,177
2025-02-23 15:25:00z,36,2393,209
2025-02-23 15:30:00z,36,2383,188
2025-02-23 15:35:00z,36,1875,193
2025-02-23 15:40:00z,36,1720,148
2025-02-23 15:45:00z,36,1444,122
2025-02-23 15:50:00z,681,1146,126
2025-02-23 15:55:00z,2500,966,98
2025-02-23 16:00:00z,39,725,121
2025-02-23 16:05:00z,37,795,215
2025-02-23 16:10:00z,36,708,211
2025-02-23 16:15:00z,36,705,206
2025-02-23 16:20:00z,36,624,157
2025-02-23 16:25:00z,36,404,131
2025-02-23 16:30:00z,36,299,131
2025-02-23 16:35:00z,1229,217,109
2025-02-23 16:40:00z,1875,146,105
2025-02-23 16:45:00z,40,69,176
2025-02-23 16:50:00z,37,36,236
2025-02-23 16:55:00z,37,30,295
2025-02-23 17:00:00z,2430,36,518
2025-02-23 17:05:00z,3126,22,280
2025-02-23 17:10:00z,62,0,232
2025-02-23 17:15:00z,35,0,306
2025-02-23 17:20:00z,33,0,292
2025-02-23 17:25:00z,62,0,349
2025-02-23 17:30:00z,3131,3,1613
2025-02-23 17:35:00z,1982,2,2413
2025-02-23 17:40:00z,61,1,2397
2025-02-23 17:45:00z,60,0,2290
2025-02-23 17:50:00z,59,0,239
2025-02-23 17:55:00z,59,0,280
2025-02-23 18:00:00z,59,0,275
2025-02-23 18:05:00z,59,0,217
2025-02-23 18:10:00z,59,0,672
2025-02-23 18:15:00z,59,0,2382
2025-02-23 18:20:00z,1845,2,2368
2025-02-23 18:25:00z,3136,5,2310
2025-02-23 18:30:00z,3248,4,1442
2025-02-23 18:35:00z,2750,1,203
2025-02-23 18:40:00z,34,0,161
2025-02-23 18:45:00z,33,0,173
2025-02-23 18:50:00z,32,0,165
2025-02-23 18:55:00z,32,0,253
2025-02-23 19:00:00z,32,0,261
2025-02-23 19:05:00z,2326,0,320
2025-02-23 19:10:00z,3453,2,116
2025-02-23 19:15:00z,51,0,213
2025-02-23 19:20:00z,33,0,163
2025-02-23 19:25:00z,32,0,231
2025-02-23 19:30:00z,32,0,257
2025-02-23 19:35:00z,32,0,301
2025-02-23 19:40:00z,2029,1,293
2025-02-23 19:45:00z,3452,2,282
2025-02-23 19:50:00z,50,0,292
2025-02-23 19:55:00z,34,0,246
2025-02-23 20:00:00z,32,0,241
2025-02-23 20:05:00z,32,0,222
2025-02-23 20:10:00z,673,0,160
2025-02-23 20:15:00z,3398,3,163
2025-02-23 20:20:00z,69,0,253
2025-02-23 20:25:00z,59,0,231
2025-02-23 20:30:00z,58,0,241
2025-02-23 20:35:00z,59,0,175
2025-02-23 20:40:00z,59,0,156
2025-02-23 20:45:00z,58,0,133
2025-02-23 20:50:00z,58,0,136
2025-02-23 20:55:00z,58,0,135
2025-02-23 21:00:00z,39,0,150
2025-02-23 21:05:00z,32,0,208
2025-02-23 21:10:00z,32,0,206
2025-02-23 21:15:00z,32,0,190
2025-02-23 21:20:00z,29,0,134
2025-02-23 21:25:00z,29,0,133
2025-02-23 21:30:00z,29,0,134
2025-02-23 21:35:00z,29,0,135
2025-02-23 21:40:00z,29,0,134
2025-02-23 21:45:00z,29,0,179
2025-02-23 21:50:00z,29,0,206
2025-02-23 21:55:00z,29,0,204
2025-02-23 22:00:00z,29,0,162
2025-02-23 22:05:00z,29,0,133
2025-02-23 22:10:00z,29,0,189
2025-02-23 22:15:00z,29,0,190
2025-02-23 22:20:00z,29,0,189
2025-02-23 22:25:00z,29,0,190
2025-02-23 22:30:00z,29,0,262
2025-02-23 22:35:00z,29,0,257
2025-02-23 22:40:00z,29,0,254
2025-02-23 22:45:00z,29,0,173
2025-02-23 22:50:00z,29,0,134
2025-02-23 22:55:00z,29,0,133
2025-02-23 23:00:00z,29,0,134
2025-02-23 23:05:00z,29,0,133
2025-02-23 23:10:00z,29,0,190
2025-02-23 23:15:00z,29,0,206
2025-02-23 23:20:00z,30,0,205
2025-02-23 23:25:00z,30,0,177
2025-02-23 23:30:00z,30,0,134
2025-02-23 23:35:00z,30,0,133
2025-02-23 23:40:00z,30,0,134
2025-02-23 23:45:00z,30,0,133
2025-02-23 23:50:00z,30,0,133
2025-02-23 23:55:00z,30,0,195
2025-02-24 00:00:00z,30,0,207
2025-02-24 00:05:00z,30,0,204
2025-02-24 00:10:00z,30,0,147
2025-02-24 00:15:00z,30,0,133
2025-02-24 00:20:00z,30,0,133
2025-02-24 00:25:00z,30,0,133
2025-02-24 00:30:00z,30,0,134
2025-02-24 00:35:00z,30,0,134
2025-02-24 00:40:00z,30,0,209
2025-02-24 00:45:00z,30,0,205
2025-02-24 00:50:00z,30,0,192
2025-02-24 00:55:00z,30,0,144
2025-02-24 01:00:00z,30,0,187
2025-02-24 01:05:00z,30,0,189
2025-02-24 01:10:00z,30,0,188
2025-02-24 01:15:00z,30,0,185
2025-02-24 01:20:00z,30,0,236
2025-02-24 01:25:00z,31,0,255
2025-02-24 01:30:00z,30,0,254
2025-02-24 01:35:00z,30,0,180
2025-02-24 01:40:00z,30,0,133
2025-02-24 01:45:00z,30,0,133
2025-02-24 01:50:00z,30,0,133
2025-02-24 01:55:00z,30,0,133
2025-02-24 02:00:00z,30,0,133
2025-02-24 02:05:00z,30,0,213
2025-02-24 02:10:00z,30,0,204
2025-02-24 02:15:00z,30,0,204
2025-02-24 02:20:00z,30,0,147
2025-02-24 02:25:00z,30,0,133
2025-02-24 02:30:00z,30,0,135
2025-02-24 02:35:00z,30,0,134
2025-02-24 02:40:00z,30,0,133
2025-02-24 02:45:00z,30,0,149
2025-02-24 02:50:00z,30,0,205
2025-02-24 02:55:00z,30,0,204
2025-02-24 03:00:00z,30,0,188
2025-02-24 03:05:00z,30,0,135
2025-02-24 03:10:00z,30,0,135
2025-02-24 03:15:00z,30,0,133
2025-02-24 03:20:00z,30,0,133
2025-02-24 03:25:00z,30,0,133
2025-02-24 03:30:00z,30,0,179
2025-02-24 03:35:00z,30,0,206
2025-02-24 03:40:00z,30,0,206
2025-02-24 03:45:00z,30,0,162
2025-02-24 03:50:00z,30,0,166
2025-02-24 03:55:00z,30,0,189
2025-02-24 04:00:00z,30,0,189
2025-02-24 04:05:00z,30,0,187
2025-02-24 04:10:00z,30,0,185
2025-02-24 04:15:00z,30,0,253
2025-02-24 04:20:00z,30,0,255
2025-02-24 04:25:00z,30,0,244
2025-02-24 04:30:00z,30,0,132
2025-02-24 04:35:00z,30,0,133
2025-02-24 04:40:00z,33,0,133
2025-02-24 04:45:00z,34,0,133
2025-02-24 04:50:00z,34,0,133
2025-02-24 04:55:00z,34,0,149
2025-02-24 05:00:00z,1598,0,196
2025-02-24 05:05:00z,2650,2,201
2025-02-24 05:10:00z,2707,2,188
2025-02-24 05:15:00z,2779,1,151
2025-02-24 05:20:00z,2889,0,177
2025-02-24 05:25:00z,3146,0,163
2025-02-24 05:30:00z,3348,0,176
2025-02-24 05:35:00z,54,0,213
2025-02-24 05:40:00z,38,0,247
2025-02-24 05:45:00z,36,0,272
2025-02-24 05:50:00z,36,0,267
2025-02-24 05:55:00z,36,0,1217
2025-02-24 06:00:00z,1339,0,801
2025-02-24 06:05:00z,3304,0,219
2025-02-24 06:10:00z,55,0,215
2025-02-24 06:15:00z,38,0,213
2025-02-24 06:20:00z,36,0,217
2025-02-24 06:25:00z,36,0,333
2025-02-24 06:30:00z,36,0,288
2025-02-24 06:35:00z,1906,0,314
2025-02-24 06:40:00z,3281,0,202
2025-02-24 06:45:00z,55,0,198
2025-02-24 06:50:00z,38,30,196
2025-02-24 06:55:00z,36,83,193
2025-02-24 07:00:00z,36,105,194
2025-02-24 07:05:00z,36,139,223
2025-02-24 07:10:00z,2545,172,264
2025-02-24 07:15:00z,2007,223,300
2025-02-24 07:20:00z,39,264,351
2025-02-24 07:25:00z,37,334,310
2025-02-24 07:30:00z,36,387,1479
2025-02-24 07:35:00z,36,443,2291
2025-02-24 07:40:00z,719,454,2228
2025-02-24 07:45:00z,2611,499,2292
2025-02-24 07:50:00z,39,525,2341
2025-02-24 07:55:00z,37,533,2339
2025-02-24 08:00:00z,36,557,2374
2025-02-24 08:05:00z,38,625,815
2025-02-24 08:10:00z,2602,630,375
2025-02-24 08:15:00z,1354,694,445
2025-02-24 08:20:00z,39,552,673
2025-02-24 08:25:00z,36,498,868
2025-02-24 08:30:00z,36,620,1643
2025-02-24 08:35:00z,79,828,410
2025-02-24 08:40:00z,3209,907,359
2025-02-24 08:45:00z,700,868,518
2025-02-24 08:50:00z,38,913,449
2025-02-24 08:55:00z,35,1168,324
2025-02-24 09:00:00z,2389,1386,451
2025-02-24 09:05:00z,4324,1445,449
2025-02-24 09:10:00z,4633,1573,413
2025-02-24 09:15:00z,4966,1457,290
2025-02-24 09:20:00z,127,1375,644
2025-02-24 09:25:00z,38,1156,536
2025-02-24 09:30:00z,36,1174,370
2025-02-24 09:35:00z,664,1273,290
2025-02-24 09:40:00z,3123,1496,250
2025-02-24 09:45:00z,1326,1464,333
2025-02-24 09:50:00z,38,1505,285
2025-02-24 09:55:00z,36,1626,280
2025-02-24 10:00:00z,36,1742,280
2025-02-24 10:05:00z,36,1888,332
2025-02-24 10:10:00z,36,2062,327
2025-02-24 10:15:00z,36,1905,302
2025-02-24 10:20:00z,2473,1827,235
2025-02-24 10:25:00z,1321,1738,227
2025-02-24 10:30:00z,39,1734,223
2025-02-24 10:35:00z,36,1723,231
2025-02-24 10:40:00z,36,1676,237
2025-02-24 10:45:00z,39,1606,332
2025-02-24 10:50:00z,2970,1748,92
2025-02-24 10:55:00z,697,1794,286
2025-02-24 11:00:00z,38,1782,243
2025-02-24 11:05:00z,36,1722,196
2025-02-24 11:10:00z,36,1600,194
2025-02-24 11:15:00z,643,1348,216
2025-02-24 11:20:00z,2543,1410,167
2025-02-24 11:25:00z,39,1443,189
2025-02-24 11:30:00z,37,1404,255
2025-02-24 11:35:00z,36,1882,264
2025-02-24 11:40:00z,36,2313,224
2025-02-24 11:45:00z,1340,1666,502
2025-02-24 11:50:00z,1935,1203,175
2025-02-24 11:55:00z,39,1354,896
2025-02-24 12:00:00z,37,1639,924
2025-02-24 12:05:00z,36,1534,1212
2025-02-24 12:10:00z,61,1510,458
2025-02-24 12:15:00z,3097,1610,1885
2025-02-24 12:20:00z,55,1830,1453
2025-02-24 12:25:00z,38,2313,328
2025-02-24 12:30:00z,36,2539,205
2025-02-24 12:35:00z,36,2778,246
2025-02-24 12:40:00z,327,2768,429
2025-02-24 12:45:00z,3156,3148,234
2025-02-24 12:50:00z,54,2680,288
2025-02-24 12:55:00z,37,1993,366
2025-02-24 13:00:00z,36,1693,292
2025-02-24 13:05:00z,36,1332,219
2025-02-24 13:10:00z,36,1235,202
2025-02-24 13:15:00z,36,1652,167
2025-02-24 13:20:00z,80,915,174
2025-02-24 13:25:00z,3092,1104,148
2025-02-24 13:30:00z,54,1121,171
2025-02-24 13:35:00z,38,1231,184
2025-02-24 13:40:00z,36,1079,236
2025-02-24 13:45:00z,36,885,240
2025-02-24 13:50:00z,2461,760,254
2025-02-24 13:55:00z,1314,700,164
2025-02-24 14:00:00z,39,720,170
2025-02-24 14:05:00z,36,502,188
2025-02-24 14:10:00z,36,687,213
2025-02-24 14:15:00z,801,677,196
2025-02-24 14:20:00z,2534,609,168
2025-02-24 14:25:00z,39,643,357
2025-02-24 14:30:00z,37,495,816
2025-02-24 14:35:00z,36,501,2400
2025-02-24 14:40:00z,36,567,2027
2025-02-24 14:45:00z,2349,739,977
2025-02-24 14:50:00z,1351,771,962
2025-02-24 14:55:00z,39,592,1974
2025-02-24 15:00:00z,36,526,1848
2025-02-24 15:05:00z,36,504,1103
2025-02-24 15:10:00z,707,528,1114
2025-02-24 15:15:00z,2569,632,1153
2025-02-24 15:20:00z,54,457,1154
2025-02-24 15:25:00z,37,296,1082
2025-02-24 15:30:00z,33,258,985
2025-02-24 15:35:00z,32,215,1080
2025-02-24 15:40:00z,2478,202,1067
2025-02-24 15:45:00z,1986,204,1028
2025-02-24 15:50:00z,35,171,1110
2025-02-24 15:55:00z,33,178,1029
2025-02-24 16:00:00z,32,167,826
2025-02-24 16:05:00z,714,178,169
2025-02-24 16:10:00z,3234,249,133
2025-02-24 16:15:00z,50,232,197
2025-02-24 16:20:00z,34,123,249
2025-02-24 16:25:00z,32,71,215
2025-02-24 16:30:00z,32,78,252
2025-02-24 16:35:00z,1350,55,274
2025-02-24 16:40:00z,1985,78,265
2025-02-24 16:45:00z,35,52,269
2025-02-24 16:50:00z,32,28,228
2025-02-24 16:55:00z,32,23,230
2025-02-24 17:00:00z,58,24,209
2025-02-24 17:05:00z,3192,33,204
2025-02-24 17:10:00z,66,0,202
2025-02-24 17:15:00z,34,0,297
2025-02-24 17:20:00z,32,0,308
2025-02-24 17:25:00z,32,0,317
2025-02-24 17:30:00z,2543,0,292
2025-02-24 17:35:00z,1998,0,290
2025-02-24 17:40:00z,34,0,290
2025-02-24 17:45:00z,32,0,285
2025-02-24 17:50:00z,32,0,258
2025-02-24 17:55:00z,70,0,194
2025-02-24 18:00:00z,3268,0,232
2025-02-24 18:05:00z,51,0,231
2025-02-24 18:10:00z,33,0,223
2025-02-24 18:15:00z,32,0,172
2025-02-24 18:20:00z,32,0,184
2025-02-24 18:25:00z,2602,0,215
2025-02-24 18:30:00z,712,0,188
2025-02-24 18:35:00z,35,0,187
2025-02-24 18:40:00z,32,0,376
2025-02-24 18:45:00z,32,0,273
2025-02-24 18:50:00z,2007,0,262
2025-02-24 18:55:00z,1361,0,256
2025-02-24 19:00:00z,35,0,194
2025-02-24 19:05:00z,32,0,196
2025-02-24 19:10:00z,32,0,201
2025-02-24 19:15:00z,2536,0,208
2025-02-24 19:20:00z,1364,0,189
2025-02-24 19:25:00z,35,0,239
2025-02-24 19:30:00z,32,0,268
2025-02-24 19:35:00z,32,0,265
2025-02-24 19:40:00z,1906,0,212
2025-02-24 19:45:00z,2007,0,193
2025-02-24 19:50:00z,34,0,221
2025-02-24 19:55:00z,32,0,248
2025-02-24 20:00:00z,18,0,241
2025-02-24 20:05:00z,14,0,245
2025-02-24 20:10:00z,14,0,325
2025-02-24 20:15:00z,,,
2025-02-24 20:20:00z,,,
2025-02-24 20:25:00z,,,
2025-02-24 20:30:00z,,,
2025-02-24 20:35:00z,,,
2025-02-24 20:40:00z,,,
2025-02-24 20:45:00z,,,
2025-02-24 20:50:00z,,,
2025-02-24 20:55:00z,,,
2025-02-24 21:00:00z,,,
