timestep,price_el_demand,price_el_source
8308,-23.07,23.07
8309,-24.09,24.09
8310,-23.66,23.66
8311,-24.05,24.05
8312,-27.86,27.86
8313,-31.29,31.29
8314,-35.92,35.92
8315,-38.06,38.06
8316,-35.95,35.95
8317,-33.13,33.13
8318,-32.31,32.31
8319,-33.18,33.18
8320,-39.28,39.28
8321,-44.92,44.92
8322,-50.95,50.95
8323,-51.54,51.54
8324,-44.99,44.99
8325,-36.91,36.91
8326,-35.77,35.77
8327,-37.35,37.35
8328,-30.37,30.37
8329,-31.16,31.16
8330,-30.02,30.02
8331,-29.72,29.72
8332,-29.46,29.46
8333,-29.88,29.88
8334,-29.91,29.91
8335,-29.03,29.03
8336,-29.24,29.24
8337,-31.21,31.21
8338,-35.18,35.18
8339,-38.04,38.04
8340,-41.06,41.06
8341,-40.91,40.91
8342,-38.09,38.09
8343,-31.94,31.94
8344,-32.74,32.74
8345,-41.02,41.02
8346,-44.09,44.09
8347,-44.68,44.68
8348,-43.54,43.54
8349,-30.8,30.8
8350,-29.88,29.88
8351,-31.01,31.01
8352,-26.32,26.32
8353,-23.07,23.07
8354,-23.01,23.01
8355,-22.22,22.22
8356,-21.01,21.01
8357,-21.14,21.14
8358,-21.9,21.9
8359,-30.08,30.08
8360,-40.93,40.93
8361,-44.04,44.04
8362,-43.38,43.38
8363,-43.92,43.92
8364,-43.23,43.23
8365,-43.9,43.9
8366,-44.05,44.05
8367,-47.46,47.46
8368,-49.96,49.96
8369,-57.27,57.27
8370,-65.33,65.33
8371,-62.72,62.72
8372,-54.51,54.51
8373,-44.91,44.91
8374,-38.02,38.02
8375,-33.95,33.95
8376,-30.1,30.1
8377,-30.4,30.4
8378,-31.49,31.49
8379,-31,31
8380,-30.8,30.8
8381,-32.01,32.01
8382,-31.3,31.3
8383,-42.07,42.07
8384,-54.75,54.75
8385,-54.87,54.87
8386,-55.96,55.96
8387,-55.96,55.96
8388,-55.64,55.64
8389,-54.09,54.09
8390,-53.74,53.74
8391,-52.44,52.44
8392,-51.42,51.42
8393,-52.62,52.62
8394,-60.99,60.99
8395,-57.44,57.44
8396,-56.27,56.27
8397,-48.05,48.05
8398,-40.73,40.73
8399,-33.92,33.92
8400,-30.08,30.08
8401,-28.63,28.63
8402,-27.85,27.85
8403,-26.32,26.32
8404,-25.68,25.68
8405,-26.35,26.35
8406,-28.98,28.98
8407,-32.18,32.18
8408,-46.2,46.2
8409,-49.12,49.12
8410,-48.19,48.19
8411,-44.69,44.69
8412,-44.88,44.88
8413,-44.42,44.42
8414,-46.25,46.25
8415,-46.45,46.45
8416,-48.86,48.86
8417,-47.96,47.96
8418,-51.41,51.41
8419,-47.99,47.99
8420,-42.93,42.93
8421,-38,38
8422,-32.46,32.46
8423,-30.98,30.98
8424,-26.5,26.5
8425,-25,25
8426,-25.18,25.18
8427,-22.2,22.2
8428,-16.34,16.34
8429,-16.96,16.96
8430,-23.12,23.12
8431,-32.64,32.64
8432,-45.4,45.4
8433,-44,44
8434,-42.19,42.19
8435,-41.02,41.02
8436,-40.2,40.2
8437,-39.28,39.28
8438,-38.58,38.58
8439,-33.32,33.32
8440,-32.18,32.18
8441,-32.16,32.16
8442,-32.14,32.14
8443,-30.35,30.35
8444,-30.67,30.67
8445,-26.58,26.58
8446,-19.07,19.07
8447,-15.16,15.16
8448,-6.36,6.36
8449,-7.93,7.93
8450,-0.05,0.05
8451,-0.02,0.02
8452,-0.07,0.07
8453,-4.02,4.02
8454,-13.6,13.6
8455,-23.94,23.94
8456,-32.44,32.44
8457,-32.11,32.11
8458,-31.73,31.73
8459,-31.86,31.86
8460,-31.53,31.53
8461,-32.33,32.33
8462,-31.04,31.04
8463,-30.92,30.92
8464,-31.06,31.06
8465,-29.23,29.23
8466,-35.07,35.07
8467,-37.98,37.98
8468,-34,34
8469,-30.85,30.85
8470,-23.26,23.26
8471,-19.7,19.7
8472,-9.57,9.57
8473,-4.07,4.07
8474,-0.07,0.07
8475,0.68,-0.68
8476,0.09,-0.09
8477,1.61,-1.61
8478,3.97,-3.97
8479,6.74,-6.74
8480,-0.07,0.07
8481,-10.04,10.04
8482,-11.64,11.64
8483,-10.94,10.94
8484,-10.99,10.99
8485,-9.95,9.95
8486,-7.75,7.75
8487,-9.63,9.63
8488,-10.75,10.75
8489,-11.78,11.78
8490,-17.07,17.07
8491,-15.04,15.04
8492,-14.34,14.34
8493,-11.62,11.62
8494,-9.97,9.97
8495,-10.03,10.03
8496,-0.06,0.06
8497,-4.87,4.87
8498,-2.51,2.51
8499,-2.67,2.67
8500,-4.14,4.14
8501,-5.7,5.7
8502,-5.02,5.02
8503,-6.1,6.1
8504,-9.49,9.49
8505,-12.43,12.43
8506,-19.68,19.68
8507,-19.85,19.85
8508,-20.07,20.07
8509,-14.37,14.37
8510,-14.31,14.31
8511,-14.28,14.28
8512,-11.86,11.86
8513,-17.56,17.56
8514,-24.41,24.41
8515,-16.9,16.9
8516,-18.05,18.05
8517,-10.94,10.94
8518,-9.65,9.65
8519,-7.13,7.13
8520,19.93,-19.93
8521,13.49,-13.49
8522,12.18,-12.18
8523,27.34,-27.34
8524,30.85,-30.85
8525,14.77,-14.77
8526,13.47,-13.47
8527,0.09,-0.09
8528,-11.63,11.63
8529,-19.01,19.01
8530,-14.8,14.8
8531,-18.3,18.3
8532,-17.8,17.8
8533,-17.74,17.74
8534,-15.08,15.08
8535,-17.03,17.03
8536,-19.97,19.97
8537,-20.02,20.02
8538,-26.92,26.92
8539,-27.4,27.4
8540,-21.49,21.49
8541,-19,19
8542,-15.91,15.91
8543,-14.37,14.37
8544,0.05,-0.05
8545,0.03,-0.03
8546,0.96,-0.96
8547,2.06,-2.06
8548,1.96,-1.96
8549,1.9,-1.9
8550,1.95,-1.95
8551,-9.71,9.71
8552,-20.01,20.01
8553,-23.52,23.52
8554,-19.95,19.95
8555,-14.36,14.36
8556,-14.52,14.52
8557,-14.31,14.31
8558,-16.07,16.07
8559,-20,20
8560,-21.91,21.91
8561,-25.41,25.41
8562,-34.76,34.76
8563,-39.81,39.81
8564,-31.49,31.49
8565,-29.52,29.52
8566,-25.42,25.42
8567,-24.97,24.97
8568,-14.24,14.24
8569,-7.21,7.21
8570,1.49,-1.49
8571,0.08,-0.08
8572,1.95,-1.95
8573,0.44,-0.44
8574,0.07,-0.07
8575,2.04,-2.04
8576,-3.81,3.81
8577,-9.44,9.44
8578,-11.56,11.56
8579,-11.75,11.75
8580,-11.78,11.78
8581,-11.72,11.72
8582,-10.63,10.63
8583,-9.92,9.92
8584,-11.47,11.47
8585,-14.48,14.48
8586,-23.04,23.04
8587,-20.93,20.93
8588,-14.5,14.5
8589,-15.03,15.03
8590,-13.09,13.09
8591,-19,19
8592,-11.72,11.72
8593,-9.76,9.76
8594,-5.23,5.23
8595,-4.71,4.71
8596,-2.51,2.51
8597,-3.27,3.27
8598,-4.51,4.51
8599,18.33,-18.33
8600,16.59,-16.59
8601,-4.47,4.47
8602,-6.91,6.91
8603,-11.84,11.84
8604,-14.59,14.59
8605,-9.96,9.96
8606,-9.85,9.85
8607,-12.08,12.08
8608,-13.3,13.3
8609,-19.3,19.3
8610,-26.1,26.1
8611,-29.67,29.67
8612,-30.11,30.11
8613,-27.09,27.09
8614,-25.62,25.62
8615,-30.46,30.46
8616,-30.01,30.01
8617,-30,30
8618,-28.28,28.28
8619,-26.05,26.05
8620,-23.78,23.78
8621,-23.7,23.7
8622,-25,25
8623,-21.9,21.9
8624,-22.7,22.7
8625,-27.23,27.23
8626,-33.32,33.32
8627,-34.81,34.81
8628,-32.81,32.81
8629,-32.27,32.27
8630,-31.81,31.81
8631,-31.44,31.44
8632,-35.97,35.97
8633,-42.97,42.97
8634,-48.01,48.01
8635,-48.08,48.08
8636,-42.95,42.95
8637,-39.91,39.91
8638,-38.72,38.72
8639,-41.76,41.76
8640,-33.25,33.25
8641,-29.96,29.96
8642,-25.29,25.29
8643,-22.64,22.64
8644,-21.91,21.91
8645,-20.14,20.14
8646,-19.55,19.55
8647,-14.51,14.51
8648,-23.64,23.64
8649,-24.41,24.41
8650,-28.79,28.79
8651,-30.29,30.29
8652,-32.51,32.51
8653,-33.43,33.43
8654,-32.57,32.57
8655,-31.95,31.95
8656,-30.06,30.06
8657,-29,29
8658,-34.22,34.22
8659,-38.08,38.08
8660,-34.63,34.63
8661,-30.15,30.15
8662,-24.97,24.97
8663,-24.41,24.41
8664,-17.79,17.79
8665,-16.79,16.79
8666,-15.39,15.39
8667,-15.03,15.03
8668,-15.14,15.14
8669,-15.84,15.84
8670,-15.05,15.05
8671,-16.16,16.16
8672,-15.4,15.4
8673,-21.06,21.06
8674,-30.12,30.12
8675,-33.23,33.23
8676,-36.67,36.67
8677,-38.96,38.96
8678,-34.92,34.92
8679,-33.51,33.51
8680,-33.62,33.62
8681,-37.79,37.79
8682,-45.55,45.55
8683,-50.69,50.69
8684,-47.94,47.94
8685,-41.07,41.07
8686,-38.94,38.94
8687,-45.96,45.96
8688,-33.93,33.93
8689,-26.09,26.09
8690,-24.66,24.66
8691,-23,23
8692,-19.03,19.03
8693,-19.01,19.01
8694,-23.04,23.04
8695,-23.09,23.09
8696,-36.36,36.36
8697,-37.63,37.63
8698,-40.59,40.59
8699,-41.42,41.42
8700,-45,45
8701,-46.92,46.92
8702,-45.17,45.17
8703,-44.92,44.92
8704,-47.31,47.31
8705,-51.88,51.88
8706,-58.12,58.12
8707,-60.12,60.12
8708,-56.97,56.97
8709,-48.93,48.93
8710,-41.98,41.98
8711,-43.95,43.95
8712,-31.89,31.89
8713,-24.62,24.62
8714,-24.49,24.49
8715,-24.08,24.08
8716,-23.29,23.29
8717,-24.66,24.66
8718,-26.44,26.44
8719,-29.18,29.18
8720,-32.04,32.04
8721,-38.47,38.47
8722,-42.91,42.91
8723,-43.39,43.39
8724,-44.99,44.99
8725,-45.04,45.04
8726,-45.93,45.93
8727,-44.06,44.06
8728,-44.02,44.02
8729,-47.53,47.53
8730,-54.15,54.15
8731,-55.66,55.66
8732,-46.4,46.4
8733,-43.43,43.43
8734,-39.94,39.94
8735,-31.64,31.64
8736,-30.24,30.24
8737,-29.01,29.01
8738,-28.17,28.17
8739,-26.59,26.59
8740,-26.66,26.66
8741,-27.18,27.18
8742,-27.81,27.81
8743,-26.06,26.06
8744,-28.83,28.83
8745,-29.79,29.79
8746,-33.13,33.13
8747,-38.48,38.48
8748,-41.95,41.95
8749,-40.93,40.93
8750,-37.29,37.29
8751,-34.99,34.99
8752,-31.84,31.84
8753,-38.45,38.45
8754,-41.86,41.86
8755,-38.58,38.58
8756,-31.11,31.11
8757,-29.09,29.09
8758,-28.82,28.82
8759,-30.24,30.24
8760,-28.02,28.02
